timestamp,price,amount,side
1445126155,1800.52,2.111,BID
1445126155,1800.51,0.112,ASK
1445126156,1800.51,0.1,ASK
1445126156,1800.51,0.01,ASK
1445126156,1800.52,0.5554,BID
1445126157,1800.51,0.34,ASK
1445126157,1800.51,0.34,ASK
1445126157,1800.51,0.34,ASK
1445126157,1800.51,2.703,ASK
1445126157,1800.51,0.65,ASK
1445126158,1800.51,1.682,ASK
1445126158,1800.51,0.65,ASK
1445126158,1800.51,0.65,ASK
1445126159,1800.51,0.339,ASK
1445126159,1800.52,10.919,BID
1445126159,1800.51,0.339,ASK
1445126159,1800.51,0.65,ASK
1445126160,1800.51,0.65,ASK
1445126160,1800.51,0.65,ASK
1445126160,1800.51,0.65,ASK
1445126162,1800.51,0.109,ASK
1445126163,1800.51,2.111,ASK
1445126165,1800.51,0.072,ASK
1445126169,1800.52,2.0,BID
1445126169,1800.51,0.483,ASK
1445126169,1800.52,0.4,BID
1445126170,1800.52,0.1723,BID
1445126172,1800.53,0.015,ASK
1445126178,1800.53,0.3681,ASK
1445126178,1800.53,0.1723,ASK
1445126178,1800.51,0.4596,ASK
1445126178,1800.51,1.0,ASK
1445126178,1800.51,0.5404,ASK
1445126179,1800.51,1.0,ASK
1445126184,1800.52,0.401,BID
1445126185,1800.52,0.1394,BID
1445126186,1800.53,0.401,ASK
1445126186,1800.53,0.139,ASK
1445126186,1800.53,0.001,ASK
1445126191,1800.61,0.01,BID
1445126195,1800.63,0.06,BID
1445126198,1800.97,0.0256,BID
1445126198,1800.98,0.0127,BID
1445126198,1800.98,0.4997,BID
1445126198,1800.98,0.0003,BID
1445126201,1801.39,0.0297,BID
1445126201,1801.77,0.4423,BID
1445126202,1801.77,0.0297,BID
1445126203,1801.77,0.028,BID
1445126203,1801.77,0.02,BID
1445126203,1801.78,0.0097,BID
1445126203,1801.78,0.3903,BID
1445126203,1801.78,0.02,BID
1445126203,1801.79,0.0177,BID
1445126203,1801.78,15.16,BID
1445126204,1801.79,0.048,BID
1445126205,1801.92,0.0436,BID
1445126205,1801.93,0.3387,BID
1445126208,1801.93,0.1817,BID
1445126208,1801.93,0.3733,BID
1445126209,1801.92,0.0225,BID
1445126209,1801.93,0.2767,BID
1445126215,1802.11,0.382,BID
1445126216,1802.1,0.025,BID
1445126216,1802.11,0.118,BID
1445126216,1802.11,0.0425,BID
1445126216,1802.12,0.051,BID
1445126216,1802.12,0.3184,BID
1445126216,1802.12,0.3316,BID
1445126216,1802.12,0.2083,BID
1445126217,1802.12,0.4417,BID
1445126219,1802.12,0.0583,ASK
1445126219,1801.95,0.06,ASK
1445126219,1801.95,0.0405,ASK
1445126219,1801.94,0.2558,ASK
1445126219,1801.94,0.1067,ASK
1445126223,1802.06,0.01,BID
1445126223,1802.11,0.0583,BID
1445126223,1802.11,0.0583,BID
1445126224,1802.12,0.2931,ASK
1445126231,1802.3,0.06,BID
1445126231,1802.31,0.04,BID
1445126239,1802.31,0.01,BID
1445126241,1802.3,0.01,BID
1445126243,1802.3,0.01,BID
1445126245,1802.3,0.01,BID
1445126252,1802.3,0.01,BID
1445126254,1802.3,0.01,BID
1445126256,1802.3,0.01,BID
1445126259,1802.3,0.01,BID
1445126261,1802.3,0.01,BID
1445126262,1802.3,0.01,BID
1445126262,1802.31,0.01,BID
1445126262,1802.31,0.38,BID
1445126262,1802.31,0.3343,BID
1445126262,1802.32,0.4657,BID
1445126262,1802.32,0.5,BID
1445126262,1802.32,0.2592,BID
1445126262,1802.32,0.1408,ASK
1445126262,1802.32,0.4,ASK
1445126263,1802.0,0.01,BID
1445126263,1802.0,0.01,BID
1445126264,1802.0,0.6,BID
1445126264,1802.0,0.6,BID
1445126264,1802.0,1.18,BID
1445126264,1802.0,0.5589,BID
1445126268,1802.45,0.01,BID
1445126269,1802.33,0.698,ASK
1445126270,1802.33,0.016,ASK
1445126272,1802.32,0.634,BID
1445126280,1802.45,0.0194,BID
1445126280,1802.46,0.2076,BID
1445126282,1802.35,0.0087,ASK
1445126282,1802.34,0.06,ASK
1445126282,1802.33,0.5163,ASK
1445126283,1802.33,0.0385,ASK
1445126283,1802.33,0.0615,ASK
1445126285,1802.33,0.4933,ASK
1445126285,1802.31,0.0297,BID
1445126286,1802.28,0.0247,BID
1445126287,1802.03,0.025,ASK
1445126287,1802.02,0.415,ASK
1445126294,1802.13,0.029,ASK
1445126295,1802.16,0.401,ASK
1445126296,1802.16,0.122,ASK
1445126296,1802.13,0.326,ASK
1445126296,1802.13,0.156,ASK
1445126297,1802.13,0.012,ASK
1445126298,1802.12,0.0247,BID
1445126298,1802.03,0.0059,ASK
1445126298,1801.95,0.0224,ASK
1445126298,1801.94,0.4483,ASK
1445126316,1801.83,0.0286,BID
1445126316,1802.09,0.415,BID
1445126316,1802.09,1.4904,BID
1445126318,1801.82,0.1068,BID
1445126318,1802.08,0.0208,BID
1445126318,1802.11,0.0268,BID
1445126318,1802.12,0.4573,BID
1445126318,1802.12,0.494,BID
1445126318,1802.27,0.0396,BID
1445126318,1802.28,0.4753,BID
1445126319,1802.31,0.0794,ASK
1445126319,1802.31,0.1476,ASK
1445126319,1801.33,5.0,BID
1445126319,1801.33,9.644,BID
1445126321,1801.45,0.1528,ASK
1445126321,1801.32,0.0295,ASK
1445126321,1801.0,0.02,ASK
1445126321,1800.99,0.4,ASK
1445126321,1800.98,0.02,ASK
1445126321,1800.98,2.5973,ASK
1445126321,1800.97,0.4,ASK
1445126321,1800.86,0.5,ASK
1445126321,1800.68,1.0,ASK
1445126321,1800.67,0.4,ASK
1445126321,1800.65,0.922,ASK
1445126321,1800.64,0.06,ASK
1445126321,1800.64,0.53,ASK
1445126321,1800.57,0.53,ASK
1445126321,1800.55,0.53,ASK
1445126321,1800.54,0.0091,ASK
1445126321,1800.53,0.5394,ASK
1445126321,1800.53,0.5404,ASK
1445126321,1800.52,0.8,ASK
1445126321,1800.51,0.8195,ASK
1445126322,1800.52,5.0,ASK
1445126322,1800.52,3.0,ASK
1445126322,1800.52,15.001,ASK
1445126333,1801.48,0.2107,ASK
1445126333,1801.36,0.1837,ASK
1445126333,1801.35,0.5,ASK
1445126335,1801.05,0.394,BID
1445126335,1801.05,0.0005,BID
1445126336,1801.78,0.0114,ASK
1445126342,1801.78,0.1799,ASK
1445126342,1801.78,0.0657,ASK
1445126358,1801.42,0.115,ASK
1445126359,1801.42,0.202,ASK
1445126360,1801.41,0.115,BID
1445126360,1801.51,0.1847,BID
1445126360,1801.52,0.06,BID
1445126360,1801.53,0.1403,ASK
1445126361,1801.41,0.1767,BID
1445126361,1801.41,0.008,BID
1445126362,1801.41,0.309,BID
1445126366,1801.43,0.0024,ASK
1445126378,1801.76,0.1404,BID
1445126400,1802.15,0.0286,BID
1445126401,1802.15,0.0009,BID
1445126401,1802.16,0.0106,BID
1445126401,1802.16,0.018,BID
1445126404,1802.17,0.1,BID
1445126405,1802.17,0.029,BID
1445126406,1802.17,0.181,BID
1445126406,1802.17,0.09,BID
1445126406,1802.17,0.4,BID
1445126406,1802.18,0.31,BID
1445126406,1802.18,0.19,BID
1445126407,1802.19,0.0167,BID
1445126409,1802.2,0.1961,ASK
1445126410,1802.21,0.01,ASK
1445126410,1802.2,0.4582,ASK
1445126410,1802.19,0.01,ASK
1445126410,1802.18,0.3649,ASK
1445126410,1802.18,0.5549,ASK
1445126410,1802.18,0.5549,ASK
1445126410,1802.16,0.0295,ASK
1445126410,1802.16,0.01,ASK
1445126410,1802.03,0.06,ASK
