timestamp,price,amount,side
1445644191,1791.75,0.001,ASK
1445644191,1791.76,0.1,BID
1445644192,1791.75,0.159,ASK
1445644192,1791.76,0.2406,BID
1445644192,1792.16,0.0215,BID
1445644192,1792.54,0.0393,BID
1445644192,1792.54,0.0172,BID
1445644192,1792.55,0.0214,BID
1445644193,1792.16,0.3621,ASK
1445644193,1791.77,0.2879,ASK
1445644195,1792.26,0.01,ASK
1445644195,1791.78,0.017,ASK
1445644195,1791.77,0.0527,ASK
1445644198,1791.76,0.028,ASK
1445644198,1791.76,0.051,ASK
1445644198,1791.77,0.4203,BID
1445644198,1792.54,0.0162,BID
1445644198,1792.54,0.0401,BID
1445644198,1792.55,0.0315,BID
1445644198,1792.55,0.2916,BID
1445644199,1792.77,0.0162,ASK
1445644200,1792.77,0.0244,ASK
1445644200,1791.78,0.4203,ASK
1445644200,1791.76,0.0476,ASK
1445644200,1791.76,0.0077,ASK
1445644201,1791.79,0.01,ASK
1445644224,1791.81,0.0106,ASK
1445644224,1791.8,0.06,ASK
1445644224,1791.8,0.166,ASK
1445644224,1791.8,0.061,ASK
1445644225,1791.8,0.0401,BID
1445644225,1791.8,0.1113,BID
1445644227,1791.8,0.051,BID
1445644227,1792.74,0.0106,BID
1445644227,1792.74,0.0724,BID
1445644227,1791.8,0.1514,ASK
1445644227,1791.79,0.1234,ASK
1445644227,1791.79,0.0631,ASK
1445644228,1791.79,0.0262,BID
1445644228,1791.79,0.051,BID
1445644229,1791.78,0.007,BID
1445644230,1791.78,0.1111,BID
1445644230,1791.78,0.051,BID
1445644233,1791.76,0.0106,ASK
1445644233,1791.76,0.0127,ASK
1445644233,1791.76,0.1033,ASK
1445644233,1790.56,8.041,ASK
1445644234,1791.75,0.02,BID
1445644236,1790.56,16.948,BID
1445644236,1791.75,0.1004,BID
1445644236,1791.75,0.0233,BID
1445644236,1791.76,0.126,BID
1445644236,1791.77,0.0106,BID
1445644236,1791.78,0.2189,BID
1445644237,1791.78,0.1602,ASK
1445644237,1792.74,0.0389,BID
1445644237,1792.74,0.0262,BID
1445644237,1792.75,0.0279,BID
1445644238,1791.78,1.1606,ASK
1445644238,1791.75,0.066,BID
1445644241,1791.74,0.1365,BID
1445644241,1791.78,0.5,BID
1445644241,1792.04,0.0401,BID
1445644241,1792.74,0.1884,BID
1445644247,1791.73,0.06,BID
1445644248,1790.64,8.0,BID
1445644248,1790.64,1.0,BID
1445644248,1790.64,1.491,BID
1445644249,1791.73,0.287,BID
1445644252,1791.73,0.153,BID
