timestamp,price,amount,side
1443828891,1533.99,0.2602,BID
1443828891,1534.3,0.002,BID
1443828891,1534.32,0.1078,BID
1443828891,1534.4,0.004,BID
1443828891,1534.47,7.1304,BID
1443828891,1534.47,23.5646,BID
1443828940,1533.68,0.01,ASK
1443828941,1533.96,0.36,BID
1443828941,1533.99,0.3,BID
1443828942,1533.7,2.0,ASK
1443828942,1533.7,15.15,ASK
1443828947,1533.69,0.01,ASK
1443828956,1534.43,0.01,BID
1443828956,1534.44,0.2082,BID
1443828961,1533.68,0.0944,ASK
1443829031,1533.69,0.002,ASK
1443829031,1533.51,0.002,ASK
1443829031,1533.37,0.006,ASK
1443829031,1533.06,0.002,ASK
1443829031,1533.01,0.015,ASK
1443829031,1533.0,0.044,ASK
1443829078,1533.18,0.0259,BID
1443829155,1533.52,0.192,BID
1443829156,1533.52,0.0003,BID
1443829194,1534.42,0.002,BID
1443829194,1534.43,0.015,BID
1443829360,1534.44,0.5987,BID
1443829373,1534.44,0.9574,BID
1443829391,1534.44,1.9056,BID
1443829466,1534.0,0.07,ASK
1443829560,1534.48,12.456,BID
1443829561,1534.48,29.064,BID
1443829579,1534.48,1.0,BID
1443829586,1534.48,1.0,BID
1443829588,1534.48,1.0,BID
1443829608,1534.48,0.01,BID
1443829608,1534.48,0.01,BID
1443829627,1534.48,0.01,BID
1443829635,1534.48,0.01,BID
1443829636,1534.48,0.01,BID
1443829638,1534.48,0.01,BID
1443829645,1534.48,0.328,BID
1443829648,1534.48,0.016,BID
1443829654,1534.48,0.035,BID
1443829657,1534.18,0.001,ASK
1443829677,1534.2,0.001,ASK
1443829677,1534.48,0.328,BID
1443829692,1534.48,0.6,BID
1443829693,1534.48,0.6,BID
1443829694,1534.48,0.328,BID
1443829695,1534.48,0.6517,BID
1443829696,1534.48,0.6517,BID
1443829701,1534.26,0.0054,ASK
1443829702,1534.48,0.6517,BID
1443829718,1534.48,0.01,BID
1443829719,1534.48,0.6517,BID
1443829719,1534.48,1.0,BID
1443829720,1534.48,0.6517,BID
1443829720,1534.48,0.185,BID
1443829721,1534.48,0.6517,BID
1443829721,1534.48,0.2181,BID
1443829722,1534.48,0.836,BID
1443829722,1534.48,0.6517,BID
1443829722,1534.48,0.836,BID
1443829722,1534.48,0.6,BID
1443829722,1534.48,0.4,BID
1443829722,1534.32,3.0,BID
1443829722,1534.32,14.0,BID
1443829722,1534.32,0.151,BID
1443829723,1534.48,0.038,BID
1443829723,1534.48,0.6517,BID
1443829724,1534.48,0.6517,BID
1443829725,1534.48,0.01,BID
1443829725,1534.31,0.0054,ASK
1443829726,1534.48,0.038,BID
1443829726,1534.48,0.6517,BID
1443829727,1534.48,0.6517,BID
1443829729,1534.48,0.201,BID
1443829734,1534.63,0.01,BID
1443829737,1534.94,0.002,BID
1443829744,1535.0,0.3,BID
1443829744,1535.56,0.004,BID
1443829744,1535.71,1.0135,BID
1443829744,1534.82,0.001,ASK
1443829745,1534.97,0.3,BID
1443829768,1534.86,0.001,ASK
1443829768,1534.84,0.002,ASK
1443829768,1534.84,0.0071,ASK
1443829793,1534.84,0.0014,ASK
1443829808,1535.67,0.001,BID
1443829808,1535.68,0.966,BID
1443829808,1535.69,0.002,BID
1443829808,1535.69,0.206,BID
1443829808,1535.71,0.6997,BID
1443829809,1535.76,0.001,ASK
1443829810,1535.76,0.357,ASK
1443829810,1535.76,2.2229,ASK
1443829810,1535.76,0.059,ASK
1443829811,1535.76,2.0867,ASK
