timestamp,price,amount,side
1443310879,1515.63,0.0065,BID
1443310881,1515.59,0.038,ASK
1443310881,1515.59,0.768,ASK
1443310882,1515.59,0.65,ASK
1443310883,1515.59,0.011,ASK
1443310883,1515.59,0.65,ASK
1443310884,1515.59,0.65,ASK
1443310885,1515.59,0.65,ASK
1443310891,1515.59,0.2062,ASK
1443310894,1515.59,1.6953,ASK
1443310894,1515.58,0.3047,ASK
1443310895,1515.58,0.65,ASK
1443310895,1515.68,0.0542,BID
1443310895,1515.69,0.208,BID
1443310895,1515.69,0.65,BID
1443310895,1515.69,0.0116,BID
1443310895,1515.69,0.099,BID
1443310895,1515.7,0.231,BID
1443310895,1515.76,0.042,BID
1443310895,1515.88,0.0313,BID
1443310895,1515.89,0.6479,BID
1443310895,1515.9,0.159,BID
1443310895,1516.0,0.014,BID
1443310895,1516.1,0.005,BID
1443310895,1516.13,0.005,BID
1443310895,1516.49,0.1678,BID
1443310895,1516.49,0.272,BID
1443310895,1516.69,0.005,BID
1443310895,1516.72,0.062,BID
1443310895,1516.74,0.005,BID
1443310895,1516.74,0.003,BID
1443310895,1516.75,0.3,BID
1443310895,1516.87,0.3723,BID
1443310895,1516.96,0.07,BID
1443310895,1516.99,0.309,BID
1443310895,1516.99,0.2759,BID
1443310896,1516.98,6.0,BID
1443310896,1516.98,1.0,BID
1443310896,1516.98,1.453,BID
1443310896,1515.58,0.65,ASK
1443310896,1515.58,0.65,ASK
1443310897,1515.69,0.0542,ASK
1443310897,1515.59,0.0116,ASK
1443310897,1515.59,0.0331,ASK
1443310897,1515.59,0.0542,ASK
1443310897,1515.58,0.4969,ASK
1443310898,1515.6,0.002,ASK
1443310898,1515.59,0.052,ASK
1443310898,1515.71,0.005,ASK
1443310898,1515.59,0.4531,ASK
1443310898,1515.59,0.1919,ASK
1443310903,1515.7,0.08,ASK
1443310904,1515.75,0.047,ASK
1443310905,1515.75,0.253,ASK
1443310905,1515.7,0.052,ASK
1443310906,1515.71,0.013,ASK
1443310907,1515.78,0.005,ASK
1443310907,1515.71,0.092,ASK
1443310907,1515.71,0.084,ASK
1443310909,1515.71,0.01,ASK
1443310910,1515.71,4.1105,ASK
1443310916,1515.69,0.0056,BID
1443310918,1515.69,0.0044,BID
1443310919,1515.69,0.1071,BID
1443310920,1515.69,0.6598,BID
1443310921,1515.69,0.0536,BID
1443310922,1515.69,0.6598,BID
1443310923,1515.69,0.4617,BID
1443310923,1515.7,0.01,ASK
1443310923,1515.7,0.1881,ASK
1443310923,1515.7,0.317,ASK
1443310924,1515.7,0.132,ASK
1443310925,1515.7,0.0604,ASK
1443310926,1515.7,0.01,ASK
1443310926,1515.7,0.002,ASK
1443310926,1515.7,0.1384,ASK
1443310926,1515.7,0.2044,ASK
1443310927,1515.7,0.2573,ASK
1443310927,1515.62,0.002,ASK
1443310927,1515.51,0.0407,ASK
1443310927,1515.51,0.0583,ASK
1443310927,1515.51,0.0605,ASK
1443310927,1515.5,0.1812,ASK
1443310929,1515.51,0.2573,ASK
1443310935,1515.5,0.011,ASK
1443310936,1515.5,0.1078,ASK
1443310936,1515.5,0.1392,ASK
1443310936,1515.5,0.8608,ASK
1443310936,1515.43,0.006,ASK
1443310936,1515.42,0.1332,ASK
1443310936,1515.42,0.185,ASK
1443310937,1515.66,5.0,ASK
1443310937,1515.66,11.472,ASK
1443310937,1515.66,5.0,ASK
1443310937,1515.66,2.385,ASK
1443310938,1515.49,0.2573,BID
1443310938,1515.42,0.09,ASK
1443310939,1515.49,0.3927,BID
1443310941,1515.66,0.288,ASK
1443310941,1515.66,0.1176,ASK
1443310942,1515.51,22.245,ASK
1443310943,1515.5,0.2573,ASK
1443310943,1515.5,0.1483,ASK
1443310943,1515.65,0.1397,BID
1443310944,1515.5,0.2444,ASK
1443310944,1515.42,0.65,ASK
1443310945,1515.49,0.001,BID
1443310947,1515.49,0.4046,BID
1443310947,1515.49,0.65,BID
1443310948,1515.42,0.194,ASK
1443310949,1515.5,0.65,ASK
1443310949,1515.5,0.0099,ASK
1443310949,1515.42,0.0001,ASK
1443310953,1515.43,0.065,ASK
1443310958,1515.67,0.065,BID
1443310958,1515.68,0.0631,BID
1443310958,1515.68,0.099,BID
1443310958,1515.69,0.65,BID
1443310958,1515.69,0.5471,BID
1443310958,1515.68,2.0,BID
1443310958,1515.68,10.305,BID
1443310960,1515.69,0.065,BID
1443310987,1515.71,0.0011,BID
1443310989,1515.62,7.0,BID
1443310989,1515.62,1.675,BID
1443310993,1515.71,0.0054,BID
1443310994,1516.05,3.0,BID
1443310994,1516.05,4.919,BID
1443311020,1516.0,0.08,ASK
1443311021,1516.0,0.65,ASK
1443311021,1516.0,0.3964,ASK
1443311021,1515.72,0.0253,ASK
1443311021,1515.71,0.5052,ASK
1443311021,1515.68,0.005,ASK
1443311021,1515.68,0.005,ASK
1443311021,1515.65,0.0141,ASK
1443311021,1515.64,0.257,ASK
1443311021,1515.64,0.021,ASK
1443311025,1515.64,0.098,ASK
1443311034,1515.88,0.005,ASK
1443311034,1515.64,0.005,ASK
1443311036,1515.64,0.01,ASK
