timestamp,price,amount,side
1443570788,1536.32,0.0998,ASK
1443570788,1537.18,0.022,BID
1443570789,1537.17,0.0026,BID
1443570789,1537.18,0.0465,BID
1443570789,1537.19,0.0509,BID
1443570791,1536.32,1.0,ASK
1443570799,1536.33,0.092,ASK
1443570799,1536.32,0.828,ASK
1443570800,1537.18,0.0251,BID
1443570800,1537.18,0.0443,BID
1443570800,1537.18,0.0306,BID
1443570802,1536.33,0.0251,ASK
1443570802,1536.33,0.0214,ASK
1443570802,1536.32,0.0455,ASK
1443570806,1536.32,0.018,ASK
1443570807,1537.16,0.002,BID
1443570808,1536.32,1.0,ASK
1443570811,1536.32,1.0,ASK
1443570814,1536.32,0.0998,ASK
1443570814,1536.32,1.0,ASK
1443570818,1536.33,0.102,ASK
1443570818,1536.32,0.898,ASK
1443570825,1536.32,0.442,ASK
1443570831,1537.15,0.0014,BID
1443570833,1536.32,0.0004,ASK
1443570833,1536.31,0.526,ASK
1443570833,1536.31,0.4736,ASK
1443570840,1536.32,0.01,ASK
1443570840,1536.31,0.0524,ASK
1443570840,1536.31,0.526,ASK
1443570840,1536.31,0.4116,ASK
1443570843,1536.31,0.0998,ASK
1443570845,1536.31,0.0146,ASK
1443570845,1536.31,0.526,ASK
1443570845,1536.31,0.4594,ASK
1443570852,1536.31,0.01,ASK
1443570855,1537.13,0.0034,BID
1443570861,1536.31,0.0566,ASK
1443570861,1536.31,0.526,ASK
1443570861,1536.31,0.526,ASK
1443570862,1536.3,0.1,ASK
1443570862,1536.25,0.001,ASK
1443570862,1536.0,0.3,ASK
1443570862,1536.0,0.001,ASK
1443570862,1535.99,0.598,ASK
1443570867,1535.99,0.09,ASK
1443570868,1536.12,0.085,BID
1443570868,1536.62,0.085,BID
1443570868,1537.13,0.0266,BID
1443570874,1536.31,0.0216,BID
1443570878,1535.99,1.5994,ASK
1443570879,1536.31,0.0031,BID
1443570882,1535.96,0.004,ASK
1443570882,1535.93,0.09,ASK
1443570882,1535.81,0.001,ASK
1443570884,1535.75,0.405,BID
1443570890,1535.77,0.01,ASK
1443570890,1535.76,0.39,ASK
1443570890,1536.31,0.075,BID
1443570890,1536.31,0.0001,BID
1443570892,1536.32,0.01,ASK
1443570895,1536.32,0.03,ASK
1443570897,1536.32,0.075,ASK
1443570899,1535.76,0.0248,BID
1443570900,1535.77,0.0002,ASK
1443570900,1535.77,0.025,ASK
1443570900,1535.77,0.015,ASK
1443570900,1535.77,0.025,ASK
1443570900,1535.15,0.3712,ASK
1443570905,1535.99,0.01,BID
1443570905,1536.3,0.09,BID
1443570905,1536.98,0.0586,BID
1443570905,1536.99,0.015,BID
1443570905,1537.0,0.0182,BID
1443570906,1536.98,0.1,BID
1443570906,1536.97,9.0,BID
1443570906,1536.97,4.198,BID
1443570909,1536.31,0.01,ASK
1443570918,1536.98,0.015,BID
1443570920,1536.99,0.1,BID
1443570922,1536.98,0.015,BID
1443570922,1536.99,0.199,BID
1443570922,1536.99,0.001,BID
1443570922,1536.99,0.0141,BID
1443570922,1537.0,0.1989,BID
1443570923,1536.32,0.092,ASK
1443570923,1535.39,0.0078,ASK
1443570927,1536.97,0.001,BID
1443570930,1536.96,0.092,BID
1443570930,1536.96,0.008,BID
1443570939,1536.94,0.001,BID
1443570939,1536.94,0.025,BID
1443570939,1536.95,0.074,BID
1443570948,1536.93,0.0537,BID
1443570948,1536.93,0.01,BID
1443570948,1536.93,0.0363,BID
1443570952,1535.46,0.06,ASK
1443570953,1535.47,0.081,BID
1443570953,1535.44,0.001,ASK
1443570954,1535.21,0.0911,BID
1443570954,1535.47,0.0087,BID
1443570954,1535.47,0.0101,BID
1443570954,1535.48,0.01,ASK
1443570956,1535.74,0.188,BID
1443570956,1535.48,0.0797,ASK
1443570956,1535.48,0.0998,ASK
1443570956,1535.48,0.0345,ASK
1443570957,1535.5,0.2793,ASK
1443570960,1535.5,1.3246,ASK
1443570961,1535.73,0.06,BID
1443570961,1535.73,0.0106,BID
1443570961,1535.74,0.0384,BID
1443570962,1535.74,0.0706,BID
1443570962,1535.74,0.0706,BID
1443570962,1535.74,0.0324,BID
1443570970,1535.76,0.018,ASK
1443570973,1535.75,0.012,ASK
1443570974,1535.75,0.058,ASK
1443570976,1535.75,0.0223,ASK
1443570977,1535.74,0.022,ASK
1443570982,1535.75,0.01,BID
1443570984,1535.74,0.0162,ASK
1443570984,1535.74,0.0706,ASK
1443570984,1535.74,0.0706,ASK
1443570984,1535.74,0.0048,ASK
1443570986,1535.52,0.01,ASK
