timestamp,price,amount,side
1445039735,1731.63,0.0487,ASK
1445039735,1731.63,0.4513,ASK
1445039764,1731.69,0.03,ASK
1445039764,1731.68,0.0199,ASK
1445039764,1731.68,0.6,ASK
1445039764,1731.67,0.3976,ASK
1445039764,1731.66,0.0314,ASK
1445039764,1731.66,0.025,ASK
1445039764,1731.64,0.0634,ASK
1445039764,1731.62,0.0726,ASK
1445039764,1731.6,2.9261,ASK
1445039779,1731.98,0.0184,BID
1445039779,1731.99,0.3581,BID
1445039779,1732.01,0.0102,ASK
1445039781,1732.01,0.06,ASK
1445039782,1732.01,0.11,ASK
1445039782,1732.02,0.01,ASK
1445039785,1732.02,0.0309,ASK
1445039785,1732.02,0.0302,ASK
1445039785,1732.01,0.4389,ASK
1445039786,1732.01,0.09,ASK
1445039787,1732.4,0.0409,BID
1445039787,1732.41,0.0487,BID
1445039788,1733.0,0.0302,ASK
1445039788,1733.0,1.0,ASK
1445039789,1733.0,0.03,ASK
1445039790,1733.0,0.2,ASK
1445039790,1733.0,0.016,ASK
1445039790,1733.01,0.0818,ASK
1445039790,1733.0,0.1182,ASK
1445039790,1733.0,0.172,ASK
1445039791,1733.0,0.2,ASK
1445039791,1733.0,0.125,ASK
1445039791,1733.0,0.125,ASK
1445039791,1733.0,0.125,ASK
1445039792,1733.0,0.5,ASK
1445039792,1733.0,0.419,ASK
1445039792,1733.0,0.0302,BID
1445039793,1732.97,0.06,ASK
1445039793,1732.02,0.0205,ASK
1445039793,1732.01,0.4094,ASK
1445039793,1731.72,0.1,ASK
1445039797,1732.0,0.7131,BID
1445039797,1732.0,0.1049,BID
1445039802,1732.0,0.06,ASK
1445039814,1732.01,0.06,ASK
1445039814,1732.0,0.04,ASK
1445039814,1731.76,0.3,ASK
1445039814,1731.75,0.0157,ASK
1445039814,1731.75,0.0221,ASK
1445039814,1731.75,0.0422,ASK
1445039814,1731.74,0.02,ASK
1445039818,1731.74,0.2,ASK
1445039819,1731.74,0.0942,ASK
1445039819,1731.71,0.4058,ASK
1445039823,1731.71,0.5,ASK
1445039826,1731.71,0.08,ASK
1445039828,1732.77,0.6,BID
