timestamp,price,amount,side
1443222263,1521.15,0.0203,ASK
1443222263,1521.15,0.0113,ASK
1443222263,1521.14,0.0682,ASK
1443222269,1521.15,0.0012,BID
1443222284,1521.14,0.0017,ASK
1443222285,1521.47,0.0194,BID
1443222285,1521.48,0.3872,BID
1443222285,1521.14,0.01,ASK
1443222291,1521.15,0.0195,ASK
1443222291,1521.14,0.0803,ASK
1443222310,1521.14,0.0037,BID
1443222320,1521.13,0.001,ASK
1443222321,1521.51,0.1,BID
1443222321,1521.51,0.0998,BID
1443222328,1521.13,0.001,ASK
1443222328,1521.14,0.0998,BID
1443222345,1521.6,0.5,ASK
1443222347,1521.6,0.001,ASK
1443222347,1521.6,0.01,ASK
1443222348,1521.6,0.01,ASK
1443222352,1521.61,0.01,ASK
1443222360,1521.61,0.09,ASK
1443222360,1521.6,0.0098,ASK
1443222364,1521.6,0.0245,ASK
1443222364,1521.6,0.071,ASK
1443222364,1521.6,0.01,ASK
1443222364,1521.6,0.0714,ASK
1443222367,1521.6,0.001,ASK
1443222380,1521.6,0.317,ASK
1443222382,1521.6,0.5,ASK
1443222384,1521.6,0.001,ASK
1443222385,1521.6,0.5,ASK
1443222391,1521.6,0.5,ASK
1443222391,1521.6,0.5,ASK
1443222392,1521.6,0.0998,ASK
1443222399,1521.6,0.157,ASK
1443222399,1521.6,0.01,ASK
1443222400,1521.85,4.0,ASK
1443222400,1521.85,1.328,ASK
1443222401,1521.6,0.05,ASK
1443222403,1521.6,0.0013,ASK
1443222419,1521.14,0.001,ASK
1443222421,1521.14,0.02,BID
1443222421,1521.15,0.08,BID
1443222421,1521.15,0.0198,BID
1443222438,1521.16,0.0037,ASK
1443222446,1521.16,0.0961,ASK
1443222475,1521.1,0.0657,ASK
1443222476,1521.16,0.001,BID
1443222476,1521.1,0.2082,ASK
1443222477,1521.1,0.0998,ASK
1443222496,1521.1,0.015,ASK
1443222497,1521.16,0.0013,BID
1443222501,1521.16,0.0014,BID
1443222501,1521.67,0.0086,ASK
1443222501,1521.1,0.0912,ASK
1443222517,1521.67,0.0063,ASK
1443222534,1521.52,0.01,BID
1443222539,1521.51,0.01,ASK
1443222540,1521.51,0.001,ASK
1443222556,1521.51,0.0015,ASK
1443222562,1521.51,0.0998,ASK
1443222581,1521.51,0.0046,ASK
1443222587,1521.51,0.0831,ASK
1443222587,1521.51,0.001,ASK
1443222620,1521.11,0.0998,BID
1443222621,1521.46,0.0157,BID
1443222621,1521.51,0.0378,BID
1443222627,1521.1,0.0027,ASK
1443222648,1521.1,0.0998,ASK
1443222671,1521.45,0.0998,BID
1443222674,1521.51,0.0998,ASK
1443222679,1521.51,0.0002,ASK
1443222679,1521.5,0.0008,ASK
1443222689,1521.5,0.2,ASK
1443222704,1521.5,0.001,ASK
1443222709,1521.5,0.0998,ASK
1443222724,1521.5,0.0026,ASK
1443222739,1521.5,0.0998,ASK
1443222743,1521.5,0.001,ASK
1443222761,1521.5,0.003,ASK
