timestamp,price,amount,side
1444520671,1572.49,4.105,ASK
1444520672,1572.5,0.0569,BID
1444520673,1572.5,2.5,BID
1444520673,1572.5,2.905,BID
1444520673,1572.5,3.547,BID
1444520673,1572.5,2.605,BID
1444520673,1572.5,3.0,BID
1444520673,1572.5,2.0,BID
1444520673,1572.5,2.165,BID
1444520673,1572.5,0.63,BID
1444520673,1572.5,3.918,BID
1444520673,1572.5,0.15,BID
1444520674,1572.5,0.5,BID
1444520674,1572.5,2.0,BID
1444520674,1572.5,1.667,BID
1444520674,1572.5,0.5,BID
1444520674,1572.5,1.0,BID
1444520674,1572.5,8.252,BID
1444520674,1572.5,2.58,BID
1444520674,1572.5,2.0,BID
1444520674,1572.5,0.5,BID
1444520674,1572.5,0.0638,BID
1444520674,1573.51,0.1262,BID
1444520675,1573.51,0.4571,BID
1444520675,1573.68,0.0187,BID
1444520675,1573.68,0.0242,BID
1444520675,1573.1,0.05,ASK
1444520675,1573.03,0.01,ASK
1444520679,1573.1,0.1,ASK
1444520679,1573.04,0.0186,ASK
1444520679,1573.04,0.0159,ASK
1444520679,1573.03,0.0985,ASK
1444520684,1573.5,0.01,ASK
1444520691,1573.07,0.06,ASK
1444520694,1573.54,0.2231,BID
1444520694,1573.63,0.1942,BID
1444520694,1573.64,0.0264,BID
1444520694,1573.65,0.011,BID
1444520694,1573.65,0.0281,BID
1444520694,1573.65,0.5,BID
1444520694,1573.66,0.1772,BID
1444520694,1573.67,0.0139,BID
1444520694,1573.68,0.2776,BID
1444520694,1573.68,0.1612,BID
1444520694,1573.69,0.1403,BID
1444520699,1573.64,0.13,BID
1444520702,1573.23,0.013,ASK
1444520704,1573.29,0.366,BID
1444520704,1573.24,0.0109,ASK
1444520705,1573.29,0.134,BID
1444520706,1573.63,0.06,BID
1444520706,1573.63,0.0996,BID
1444520706,1573.64,0.1828,BID
1444520706,1573.68,0.0109,BID
1444520706,1573.69,0.1467,BID
1444520707,1573.37,0.01,ASK
1444520707,1573.31,0.0183,ASK
1444520707,1573.31,0.2102,ASK
1444520707,1573.3,0.1275,ASK
1444520709,1573.32,0.01,BID
1444520709,1573.62,0.19,BID
1444520709,1573.62,0.0978,BID
1444520709,1573.69,0.0871,BID
1444520709,1573.7,0.0151,BID
1444520710,1573.31,0.0166,ASK
1444520711,1573.32,0.0199,ASK
1444520711,1573.31,0.0334,ASK
1444520711,1573.31,0.3945,ASK
1444520711,1573.33,11.59,ASK
1444520712,1573.32,0.0199,ASK
1444520714,1573.32,0.0199,ASK
1444520715,1573.32,0.0199,ASK
1444520716,1573.32,0.0003,ASK
1444520716,1573.31,0.0033,ASK
1444520716,1573.31,0.0064,ASK
1444520718,1573.33,0.01,ASK
1444520719,1573.33,0.01,ASK
1444520721,1573.33,0.01,ASK
1444520722,1573.33,0.01,ASK
1444520732,1573.41,0.0014,ASK
1444520732,1573.34,0.0086,ASK
1444520734,1573.34,0.0304,ASK
1444520735,1573.34,0.2741,ASK
1444520735,1573.34,0.1792,ASK
1444520735,1573.33,0.0304,ASK
1444520736,1573.36,0.01,BID
1444520736,1573.33,0.2535,ASK
1444520737,1573.33,0.0127,BID
1444520737,1573.31,0.027,ASK
1444520737,1573.3,0.0034,ASK
1444520738,1573.33,0.1871,BID
1444520739,1573.34,0.0129,ASK
1444520739,1573.33,0.1141,ASK
1444520741,1573.35,1.0,ASK
1444520741,1573.35,5.0,ASK
1444520741,1573.35,7.481,ASK
1444520742,1573.34,0.01,ASK
1444520744,1573.34,0.01,ASK
1444520752,1573.35,0.1342,ASK
1444520752,1573.34,0.1798,ASK
1444520752,1573.31,0.0368,ASK
1444520752,1573.3,0.2351,ASK
1444520752,1573.3,0.2141,ASK
1444520752,1573.3,0.1342,ASK
1444520754,1573.3,0.1517,ASK
