timestamp,price,amount,side
1446076248,1994.48,0.38,BID
1446076248,1994.49,2.1004,BID
1446076252,1994.49,3.9382,BID
1446076252,1994.49,6.6855,BID
1446076252,1994.5,1.0519,BID
1446076252,1994.5,10.104,BID
1446076252,1994.98,0.1,BID
1446076252,1994.98,0.4505,BID
1446076252,1995.0,6.5883,BID
1446076252,1995.0,5.0009,BID
1446076252,1995.0,1.0,BID
1446076252,1995.0,1.58,BID
1446076252,1995.0,13.5007,BID
1446076252,1995.0,0.247,BID
1446076253,1994.99,10.77,BID
1446076258,1995.0,2.23,BID
1446076258,1994.49,0.1552,ASK
1446076263,1995.0,0.614,BID
1446076267,1995.0,18.7032,BID
1446076267,1995.0,0.304,BID
1446076267,1995.0,0.5296,BID
1446076267,1995.0,0.01,BID
1446076267,1995.0,9.6829,BID
1446076268,1995.01,0.147,BID
1446076272,1995.0,2.58,ASK
1446076273,1995.0,0.65,ASK
1446076274,1995.0,0.65,ASK
1446076274,1995.0,0.006,ASK
1446076275,1995.0,0.65,ASK
1446076275,1995.0,1.5968,ASK
1446076276,1995.0,0.65,ASK
1446076277,1995.0,0.65,ASK
1446076278,1995.0,0.65,ASK
1446076279,1995.0,0.65,ASK
1446076281,1995.0,2.0375,ASK
1446076281,1994.99,0.3918,ASK
1446076281,1994.99,0.6082,ASK
1446076281,1992.19,0.5,ASK
1446076281,1992.19,0.7,ASK
1446076281,1992.19,0.3,ASK
1446076281,1992.18,10.4413,ASK
1446076281,1992.18,0.9874,ASK
1446076281,1992.17,0.5,ASK
1446076281,1992.15,0.3,ASK
1446076281,1992.0,1.2695,ASK
1446076281,1991.99,0.2,ASK
1446076281,1991.83,13.0509,ASK
1446076281,1992.19,0.6,ASK
1446076281,1991.83,1.4,ASK
1446076283,1992.22,0.834,ASK
1446076283,1991.83,1.166,ASK
1446076303,1994.69,0.01,BID
1446076307,1992.2,3.0,ASK
1446076307,1991.98,0.1,ASK
1446076307,1991.98,18.3664,ASK
1446076317,1991.99,0.1578,ASK
1446076337,1992.05,0.248,ASK
1446076337,1992.02,0.002,ASK
1446076340,1992.03,0.0587,ASK
1446076340,1992.02,0.5,ASK
1446076340,1992.02,0.0103,ASK
1446076340,1992.0,1.3882,ASK
1446076340,1992.0,2.0508,ASK
1446076341,1994.54,1.0,ASK
1446076341,1994.54,2.292,ASK
1446076342,1992.0,0.1,ASK
1446076365,1992.0,0.2,ASK
1446076400,1992.97,0.834,BID
1446076400,1992.99,0.1,BID
1446076400,1993.0,3.066,BID
1446076420,1992.99,0.0587,ASK
1446076438,1993.0,0.015,BID
1446076439,1992.99,1.18,ASK
1446076440,1992.99,0.65,ASK
1446076441,1992.99,0.65,ASK
1446076443,1992.99,0.4613,ASK
1446076447,1992.98,0.1887,BID
1446076447,1992.98,0.65,BID
1446076447,1993.0,1.4785,BID
1446076447,1993.0,0.0011,BID
1446076457,1993.02,0.1,ASK
1446076457,1993.0,1.08,ASK
1446076470,1993.01,0.0587,ASK
1446076470,1993.0,3.2922,ASK
1446076470,1992.02,5.8783,ASK
1446076470,1992.01,5.1,ASK
1446076470,1992.0,0.001,ASK
1446076470,1992.0,0.001,ASK
1446076470,1992.0,4.56,ASK
1446076470,1992.0,0.0732,ASK
1446076470,1992.0,0.165,ASK
1446076474,1993.25,9.5273,BID
1446076484,1993.01,0.0597,BID
1446076484,1993.2,0.4403,BID
1446076485,1992.0,0.01,ASK
1446076505,1993.14,0.0587,BID
1446076505,1993.14,0.1,BID
1446076505,1993.15,0.75,BID
1446076505,1993.15,0.1323,BID
1446076507,1993.15,10.309,BID
1446076507,1993.17,0.5,BID
1446076515,1994.49,0.5,BID
1446076515,1994.5,0.1,BID
1446076551,1992.19,0.501,ASK
1446076551,1992.17,0.3989,ASK
1446076551,1992.17,0.001,ASK
1446076552,1994.17,0.5,BID
1446076554,1994.21,0.59,ASK
1446076554,1994.21,0.5,ASK
1446076556,1994.21,0.5,ASK
1446076556,1994.21,0.501,ASK
1446076557,1994.21,0.65,ASK
1446076557,1994.21,0.5,ASK
1446076558,1994.21,0.65,ASK
1446076558,1994.21,0.5,ASK
1446076559,1994.21,0.65,ASK
1446076560,1994.22,0.6,BID
1446076560,1994.21,0.5,ASK
1446076560,1994.21,0.65,ASK
1446076560,1994.21,0.099,ASK
1446076561,1994.21,0.5,ASK
1446076561,1994.22,0.5014,BID
1446076562,1994.21,0.65,ASK
1446076562,1994.21,0.5,ASK
1446076563,1994.21,0.65,ASK
1446076564,1994.21,0.422,ASK
1446076564,1994.21,0.5,ASK
1446076564,1994.21,10.0,ASK
1446076564,1994.21,0.65,ASK
1446076565,1994.21,0.65,ASK
1446076565,1994.21,0.5,ASK
1446076566,1994.21,0.65,ASK
1446076567,1994.21,0.5,ASK
1446076567,1994.21,0.65,ASK
1446076569,1994.21,0.65,ASK
1446076570,1994.21,0.5,ASK
1446076570,1994.21,0.65,ASK
1446076571,1994.21,0.65,ASK
1446076571,1994.21,5.3074,ASK
1446076571,1993.92,0.1,ASK
1446076572,1992.22,0.249,ASK
1446076572,1992.19,1.751,ASK
1446076575,1993.82,0.002,BID
1446076594,1993.78,0.1,BID
1446076594,1993.78,0.6,BID
1446076594,1993.78,0.2597,BID
1446076594,1993.81,2.2903,BID
1446076616,1992.07,0.7,ASK
1446076616,1992.07,0.0246,ASK
1446076687,1992.58,0.024,ASK
1446076692,1992.57,0.1,ASK
1446076692,1992.56,0.0064,ASK
1446076692,1992.53,0.6,ASK
1446076709,1992.22,2.0,ASK
1446076711,1992.22,2.0,BID
1446076713,1992.22,2.58,BID
1446076715,1992.22,0.502,BID
1446076716,1992.22,0.502,BID
1446076716,1992.22,0.7306,BID
1446076717,1992.22,0.502,BID
1446076718,1992.22,2.0,BID
1446076718,1992.22,0.502,BID
1446076719,1992.22,0.502,BID
1446076720,1992.22,2.0,BID
1446076720,1992.22,0.502,BID
1446076721,1992.22,0.502,BID
1446076722,1992.22,0.502,BID
1446076723,1992.22,0.502,BID
1446076725,1992.22,8.1014,BID
1446076744,1992.24,0.6641,ASK
1446076760,1992.3,5.3125,ASK
1446076760,1992.24,1.1025,ASK
1446076760,1992.23,0.502,ASK
1446076760,1992.23,0.502,ASK
1446076760,1992.23,1.381,ASK
1446076791,1993.54,0.024,BID
1446076791,1993.55,0.7,BID
1446076791,1993.55,1.381,BID
1446076791,1993.56,1.3383,BID
1446076791,1993.56,1.5567,BID
1446076807,1992.51,0.0145,ASK
1446076810,1993.48,0.249,BID
1446076810,1993.51,0.1,BID
1446076810,1993.52,0.5353,BID
1446076810,1993.61,0.0064,BID
1446076810,1993.79,0.006,BID
1446076811,1993.81,0.0145,ASK
1446076811,1994.15,13.109,BID
1446076825,1993.21,0.6,BID
1446076825,1993.22,0.087,BID
