timestamp,price,amount,side
1443655363,1528.54,0.0449,ASK
1443655363,1528.0,0.1611,ASK
1443655365,1528.53,0.01,BID
1443655374,1528.0,7.5996,ASK
1443655395,1527.93,0.004,ASK
1443655395,1527.8,0.001,ASK
1443655395,1527.64,0.016,ASK
1443655397,1527.53,0.0788,BID
1443655410,1527.54,0.0788,ASK
1443655410,1527.53,0.4072,ASK
1443655413,1527.53,0.0928,ASK
1443655413,1527.53,0.0402,ASK
1443655420,1527.53,0.028,ASK
1443655426,1527.53,0.0998,ASK
1443655426,1527.53,0.0285,ASK
1443655456,1527.54,0.0998,ASK
1443655469,1527.55,0.146,ASK
1443655469,1527.55,0.354,ASK
1443655469,1527.54,0.13,ASK
1443655472,1527.54,0.252,ASK
1443655472,1527.54,0.5,ASK
1443655472,1528.22,0.1,BID
1443655472,1527.54,0.402,ASK
1443655473,1527.54,0.252,ASK
1443655473,1528.2,7.0,ASK
1443655473,1528.2,2.709,ASK
1443655483,1527.55,0.01,ASK
1443655484,1527.55,0.0082,ASK
1443655484,1527.54,0.0916,ASK
1443655511,1527.55,0.0136,ASK
1443655511,1527.54,0.0974,ASK
1443655514,1527.54,0.1752,ASK
1443655514,1527.52,0.04,ASK
1443655514,1527.51,0.014,ASK
1443655514,1527.42,0.019,ASK
1443655514,1527.41,0.016,ASK
1443655514,1527.4,0.018,ASK
1443655517,1527.4,0.1118,BID
1443655519,1527.41,0.1118,ASK
1443655519,1527.4,0.2499,ASK
1443655520,1527.41,0.112,ASK
1443655520,1527.41,0.112,ASK
1443655520,1527.4,0.1383,ASK
1443655521,1527.39,0.0259,BID
1443655526,1527.53,0.011,BID
1443655534,1527.53,0.0002,BID
1443655534,1527.53,0.011,BID
1443655534,1527.54,0.0998,BID
1443655534,1527.54,0.014,BID
1443655539,1527.54,0.111,BID
1443655545,1527.55,0.0998,ASK
1443655559,1527.47,0.0173,ASK
1443655569,1527.49,0.0252,ASK
1443655572,1527.46,0.0998,BID
1443655572,1527.47,0.3792,BID
1443655573,1527.47,0.0996,BID
1443655575,1527.48,0.479,ASK
1443655576,1527.49,0.024,ASK
1443655576,1527.48,0.0004,ASK
1443655578,1527.47,0.0998,ASK
1443655601,1527.34,0.012,ASK
1443655601,1527.33,0.02,ASK
1443655601,1527.29,0.001,ASK
1443655601,1527.23,0.014,ASK
1443655608,1527.2,0.052,BID
1443655609,1527.2,0.0008,BID
1443655615,1527.22,0.4971,ASK
1443655622,1527.47,0.497,BID
1443655622,1527.47,0.0001,BID
1443655622,1527.48,0.0016,BID
1443655624,1527.48,0.0249,ASK
1443655624,1527.48,0.4704,ASK
1443655624,1527.48,0.1262,ASK
1443655631,1527.21,0.011,ASK
1443655633,1527.22,0.0998,ASK
1443655657,1528.14,0.01,BID
1443655657,1528.15,0.029,BID
1443655657,1528.15,0.03,BID
1443655657,1528.16,0.031,BID
1443655663,1527.23,0.0249,ASK
1443655663,1527.23,0.0374,ASK
1443655672,1527.23,0.0409,ASK
1443655672,1527.23,0.03,ASK
1443655672,1527.23,0.031,ASK
1443655672,1527.23,0.029,ASK
1443655674,1527.23,0.2867,BID
1443655680,1527.24,0.1553,ASK
1443655681,1527.24,0.1317,ASK
1443655681,1527.24,0.0632,ASK
1443655681,1527.24,0.0713,ASK
1443655716,1527.24,0.0998,ASK
1443655723,1528.13,0.0998,BID
1443655723,1528.14,0.0702,BID
1443655740,1527.28,0.01,ASK
1443655742,1527.26,0.089,BID
1443655742,1527.26,0.0008,BID
1443655769,1528.13,0.0008,ASK
1443655771,1527.23,0.08,BID
1443655782,1527.23,0.019,BID
1443655796,1527.22,0.0998,ASK
1443655808,1528.0,0.0216,BID
1443655827,1527.23,0.099,BID
1443655828,1527.23,0.0008,BID
1443655833,1527.25,0.02,ASK
1443655833,1527.25,0.1245,ASK
1443655839,1527.22,0.1,BID
1443655853,1527.17,0.012,ASK
1443655855,1527.12,0.0878,BID
1443655855,1527.22,0.0494,BID
1443655855,1527.22,0.2608,BID
1443655856,1527.22,0.088,BID
1443655859,1527.98,0.001,BID
1443655878,1527.23,0.0998,ASK
1443655908,1527.23,0.0998,ASK
1443655912,1527.94,0.01,BID
1443655912,1527.97,0.1253,BID
1443655917,1527.98,0.01,BID
1443655941,1527.96,0.001,ASK
1443655942,1527.24,0.0988,BID
1443655942,1527.98,0.0622,BID
1443655942,1527.99,1.0995,BID
1443655960,1527.23,0.1106,ASK
1443655960,1527.13,0.0657,ASK
1443655960,1527.11,0.011,ASK
1443655960,1527.11,0.0622,ASK
1443655960,1527.1,2.6535,ASK
1443655969,1527.23,0.099,BID
1443655970,1527.23,0.0008,BID
1443655977,1527.99,0.0796,BID
1443655977,1528.25,0.0998,BID
1443655977,1528.3,0.001,BID
1443655977,1528.3,0.001,BID
1443655977,1528.4,0.001,BID
1443655977,1528.41,0.001,BID
1443655977,1528.41,0.001,BID
1443655977,1528.42,0.001,BID
1443655977,1528.45,0.001,BID
1443655977,1528.47,0.001,BID
1443655977,1528.49,0.001,BID
1443655977,1528.71,0.0081,BID
1443655977,1528.72,0.031,BID
1443655977,1528.79,0.001,BID
1443655977,1528.95,0.0741,BID
1443655977,1528.96,0.109,BID
1443655977,1528.96,1.4819,BID
1443655977,1528.96,0.0493,BID
1443655977,1528.96,0.0982,BID
1443655977,1528.96,0.0622,BID
1443655977,1528.97,10.74,BID
1443655979,1527.98,0.004,ASK
1443655995,1527.83,0.002,ASK
1443655995,1527.52,0.002,ASK
1443655995,1527.24,0.0958,ASK
1443656014,1527.3,0.001,ASK
1443656014,1527.25,0.0753,ASK
1443656014,1527.24,0.0032,ASK
1443656014,1527.24,0.0205,ASK
1443656014,1527.24,0.278,ASK
1443656014,1527.24,0.278,ASK
1443656015,1527.24,0.07,ASK
1443656016,1527.25,5.0,ASK
1443656016,1527.25,7.0,ASK
1443656016,1527.25,1.548,ASK
1443656022,1527.25,0.0493,ASK
1443656025,1527.25,0.05,BID
1443656026,1527.25,0.0005,BID
1443656034,1527.95,0.0011,BID
1443656050,1527.26,0.05,ASK
1443656052,1527.25,0.0498,BID
1443656061,1527.85,0.0152,BID
1443656061,1527.86,0.1353,BID
1443656061,1528.17,0.025,BID
1443656061,1528.18,0.5,BID
1443656061,1528.19,0.05,BID
1443656061,1528.8,0.001,BID
1443656061,1528.93,0.0243,BID
1443656061,1528.93,0.0743,BID
1443656061,1528.94,0.405,BID
1443656078,1527.34,0.001,ASK
1443656078,1527.34,0.0326,ASK
1443656078,1527.34,0.0662,ASK
1443656088,1527.96,0.0028,ASK
1443656088,1527.36,0.0072,ASK
1443656094,1527.37,0.01,ASK
1443656097,1527.38,0.01,ASK
1443656100,1527.38,0.01,ASK
1443656105,1527.39,0.0668,ASK
1443656105,1527.38,0.033,ASK
1443656133,1527.43,0.0998,ASK
1443656140,1528.18,0.001,BID
1443656162,1527.45,0.058,ASK
1443656169,1527.44,0.01,ASK
1443656188,1527.44,0.0998,ASK
1443656189,1527.44,0.65,ASK
1443656196,1527.45,0.0418,BID
1443656197,1528.19,0.05,BID
1443656197,1528.38,0.05,BID
1443656202,1528.17,0.0029,ASK
1443656213,1527.52,0.0998,ASK
1443656225,1527.51,5.0853,ASK
1443656247,1527.51,0.0998,ASK
1443656253,1527.92,0.0023,BID
1443656253,1527.92,0.24,BID
1443656277,1527.5,0.0998,ASK
1443656278,1527.9,0.0375,BID
1443656278,1527.91,0.5625,BID
1443656278,1527.91,0.126,BID
1443656283,1527.51,0.0375,ASK
1443656283,1527.5,20.7762,ASK
1443656306,1527.91,0.0091,BID
