timestamp,price,amount,side
1443052673,1495.0,0.411,ASK
1443052673,1495.0,0.013,ASK
1443052673,1495.0,0.322,ASK
1443052681,1494.51,0.105,ASK
1443052696,1494.62,0.026,ASK
1443052697,1494.62,0.022,ASK
1443052698,1494.52,0.017,ASK
1443052700,1494.52,0.016,ASK
1443052701,1494.32,0.001,ASK
1443052701,1494.31,0.01,ASK
1443052719,1494.51,0.0158,ASK
1443052725,1494.7,0.011,ASK
1443052727,1494.6,0.02,ASK
1443052741,1494.76,0.005,BID
1443052741,1494.95,0.001,BID
1443052741,1494.97,0.002,BID
1443052741,1495.05,0.002,BID
1443052747,1495.05,0.14,BID
1443052747,1495.05,0.142,BID
1443052750,1494.5,0.043,ASK
1443052757,1494.6,0.01,BID
1443052767,1494.52,0.001,ASK
1443052767,1494.41,0.009,ASK
1443052773,1494.41,0.0259,ASK
1443052773,1494.41,0.015,ASK
1443052773,1494.41,0.0158,ASK
1443052773,1494.4,0.001,ASK
1443052774,1494.4,0.0567,ASK
1443052775,1494.4,0.388,ASK
1443052777,1494.4,0.5,ASK
1443052778,1494.4,0.5,ASK
1443052779,1494.4,0.078,ASK
1443052780,1494.4,0.388,ASK
1443052781,1494.4,1.0,ASK
1443052786,1494.59,0.01,BID
1443052796,1494.59,0.0445,BID
1443052796,1494.59,0.095,BID
1443052796,1494.6,1.0605,BID
1443052813,1494.22,0.002,ASK
1443052813,1494.21,0.0446,ASK
1443052813,1494.1,1.1334,ASK
1443052817,1494.4,0.01,BID
1443052818,1494.21,0.05,ASK
1443052820,1494.21,0.045,ASK
1443052843,1494.39,0.0937,BID
1443052843,1494.39,0.05,BID
1443052843,1494.39,0.0591,BID
1443052843,1494.39,0.0338,BID
1443052843,1494.4,0.2634,BID
1443052844,1494.4,0.2366,BID
1443052845,1494.4,0.5,BID
1443052846,1494.4,0.6692,BID
1443052847,1494.21,0.0691,ASK
1443052847,1494.21,0.0937,ASK
1443052847,1494.21,0.0338,ASK
1443052847,1494.2,0.9834,ASK
1443052847,1494.2,2.0,ASK
1443052847,1494.4,0.01,BID
1443052847,1494.4,0.6692,BID
1443052847,1494.4,0.5,BID
1443052850,1494.2,0.1966,BID
1443052850,1494.39,0.0937,BID
1443052850,1494.39,0.0691,BID
1443052850,1494.39,0.0338,BID
1443052850,1494.4,0.1068,BID
1443052852,1494.4,0.5,BID
1443052853,1494.4,0.6692,BID
1443052854,1494.4,0.6692,BID
1443052856,1494.4,0.6692,BID
1443052857,1494.4,0.6692,BID
1443052858,1494.4,0.6692,BID
1443052859,1494.4,0.6692,BID
1443052860,1494.4,1.2,BID
1443052860,1494.4,0.6692,BID
1443052861,1494.4,0.6692,BID
1443052862,1494.4,0.6692,BID
1443052863,1494.4,0.6692,BID
1443052864,1494.4,0.5,BID
1443052864,1494.4,0.6692,BID
1443052865,1494.39,0.045,BID
1443052865,1494.4,0.6242,BID
1443052866,1494.4,0.5,BID
1443052866,1494.4,0.6692,BID
1443052867,1494.4,0.6692,BID
1443052868,1494.4,0.6692,BID
1443052869,1494.4,0.5,BID
1443052869,1494.4,0.6692,BID
1443052870,1494.4,0.6692,BID
1443052871,1494.4,0.2434,BID
1443052873,1494.41,0.211,ASK
1443052874,1494.6,0.0137,BID
1443052874,1494.41,0.0456,ASK
1443052874,1494.41,0.6044,ASK
1443052874,1494.41,0.0648,ASK
1443052874,1494.41,0.6692,ASK
1443052874,1494.21,0.1966,ASK
1443052874,1494.11,0.0438,ASK
1443052874,1494.01,0.1687,ASK
1443052874,1494.0,0.016,ASK
1443052874,1494.0,0.2249,ASK
1443052876,1494.4,0.0295,BID
1443052880,1494.39,0.031,BID
1443052880,1494.4,0.494,BID
1443052880,1494.4,0.1265,BID
1443052880,1494.6,0.0158,BID
1443052880,1494.87,0.002,BID
1443052880,1495.02,0.001,BID
1443052880,1495.04,0.0128,BID
1443052880,1495.04,0.0801,BID
1443052880,1495.05,0.0783,BID
1443052909,1494.51,0.0462,ASK
1443052909,1494.51,0.0338,ASK
1443052909,1494.51,0.018,ASK
1443052912,1495.02,0.001,BID
1443052912,1495.04,0.0886,BID
1443052912,1495.05,0.0304,BID
1443052913,1494.5,0.282,ASK
1443052921,1495.03,0.048,BID
1443052921,1495.04,0.0462,BID
1443052921,1495.04,0.018,BID
1443052921,1495.05,1.0878,BID
1443053105,1494.43,0.001,ASK
1443053105,1494.4,0.0306,ASK
1443053113,1495.04,0.0331,BID
1443053113,1495.05,0.6615,BID
1443053113,1495.05,0.5054,BID
1443053289,1495.02,0.001,BID
1443053289,1495.05,1.4946,BID
1443053294,1495.05,0.6,ASK
1443053295,1495.05,0.65,ASK
1443053296,1495.04,0.1296,BID
1443053339,1495.04,0.01,BID
1443053378,1494.72,0.0969,ASK
1443053378,1494.71,0.0139,ASK
1443053378,1494.71,0.0146,ASK
1443053378,1494.71,0.1673,ASK
1443053378,1494.7,0.2665,ASK
1443053385,1495.03,0.0153,BID
1443053385,1495.03,0.0102,BID
1443053385,1495.03,0.0545,BID
1443053404,1495.0,0.5,BID
1443053406,1494.99,0.0355,BID
1443053406,1494.99,0.11,BID
1443053406,1495.0,0.3545,BID
1443053409,1494.99,0.0424,BID
1443053409,1494.99,0.0255,BID
1443053409,1495.0,0.4321,BID
1443053410,1495.0,0.01,BID
1443053410,1495.0,0.0679,BID
1443053411,1495.0,0.5,BID
1443053411,1495.0,0.6689,BID
1443053412,1495.0,0.6689,BID
1443053413,1495.0,0.6689,BID
1443053414,1495.0,0.1288,BID
1443053440,1495.01,0.4,ASK
1443053441,1495.01,0.1401,ASK
